1.2134852 -0.20810676 -0.25969535 -0.13820164 -0.005045322 0.080964774 0.7532616 -1.2907329 -1.6797516 0.29249004 0.065558426 -0.0120066255 -0.3794632 0.056577977 -0.67060316 1.2083728 -0.3449862 0.56508386 0.021294957 -0.6205973 0.12794651 1.3000593 1.4096816 -1.7907841 0.5457553 -1.4534305 -1.086131 0.59925765 0.7985589 -0.45022166 -0.11725136 0.17784907 -1.2884747 0.54340947 0.6488092 0.93613344 0.47575715 0.23393512 -1.7863121 0.5310734 -0.07992612 0.7615992 -0.9458804 0.590545 -0.1311263 -0.72819704 0.3953249 -0.370571,45
0.42575583 1.0203518 0.107799105 0.23527871 -0.91235304 0.47935975 -1.4888462 0.020587439 0.79828763 -1.2407664 -0.2694429 -0.08344051 -0.22999623 -0.09477301 -0.887508 -0.9320511 0.13800725 -1.0672901 1.597123 -0.19463953 1.7864559 1.1660187 1.4963198 -1.4630104 -1.4075023 -0.058409184 0.05365842 -0.5409823 0.59158 0.60932845 -0.93528813 -0.17602803 0.2075383 0.14313623 -0.35732445 -0.08960758 -0.13541037 -0.6544643 -0.89570004 -0.77729344 0.09171628 0.3772216 -0.2040135 0.21805988 0.0947187 0.09783812 -0.70967263 1.1211952,46
0.5857499 0.46633607 -1.0145409 0.11276389 0.3525388 -0.58987933 1.0295907 0.40571705 -1.1064225 0.06786663 -0.114187 -0.6365372 1.4792137 1.1795796 0.3929864 2.7506497 0.24236982 0.860941 -1.6286013 -2.123909 -2.5208244 0.008531964 -1.0489473 0.35711288 1.898829 0.5264712 -1.5486497 -2.1256535 0.74277794 0.31703073 2.219768 0.39631483 0.109769136 0.6484073 0.6647344 -1.8358455 -1.2734991 -0.40462312 0.5455692 -1.1151867 0.1997045 -1.2748884 0.35267618 -1.8603503 -0.17252871 1.04345 0.47281435 -0.32349208,47
-0.39596644 1.904934 -1.0422598 0.04888138 1.2851504 1.0722566 0.018840296 -0.88052803 -0.43587464 -1.3285555 -0.5875027 2.3090017 -1.2133228 -1.9271139 -0.9903284 1.2263448 -1.2390804 -0.56298375 0.32597578 0.61546034 -1.3257029 0.6630054 -0.24199356 -0.62648004 0.032535154 1.7381275 -0.0060312897 0.046346344 -2.1342978 0.9352455 0.32537273 2.2640646 -3.0704794 -2.4293723 -0.6203482 -0.8862666 0.0058149546 0.6024339 1.819017 -0.5529188 -0.76628786 -0.42376274 3.2708588 0.46328104 0.39585778 1.6135559 -0.23244183 -1.5227005,48
1.1839834 0.56668377 1.6763382 -1.0008752 -1.5981786 -1.6068054 0.2605237 0.4827674 0.31548792 1.5672555 0.6817615 -0.40862677 -0.35000476 0.64839244 -0.6415239 -0.3201306 0.06243948 1.6309338 -1.0984865 1.6497011 -0.6543042 2.3395963 -0.6059688 0.8994106 -0.27609393 -0.5876343 -1.1471201 -1.1751558 -1.1150129 -0.29231393 -0.3709011 0.8946383 -0.07676241 0.95306903 1.4211107 -0.44082502 0.08818452 -0.95992255 2.2164176 1.0279095 -1.1126418 -0.47755358 -1.3371581 -0.9726289 0.44025213 -1.3374877 -1.1700126 0.062520415,49
-0.9968597 2.16827 -0.25951225 0.5359994 -0.30249172 -0.23977943 -0.82271886 0.9148199 0.58070767 0.7823228 0.3492614 0.41611287 0.17623955 -1.8886042 -0.79985464 1.2127489 0.8277729 -0.25340542 -1.3391744 -0.79402775 -0.49788225 0.946579 -0.046995163 0.037660744 0.86876005 0.39740476 -2.4416537 -0.94851375 1.3582646 1.0311418 -1.5948901 -0.72435665 -1.3285207 -0.53574425 -1.434018 -1.8593316 0.013489671 0.70372534 0.10856054 0.36441696 -0.56278634 1.5397116 0.9268272 1.4598092 0.036923427 -0.66082454 -0.78984505 0.16510756,50
0.059748262 2.350475 -1.2999583 0.6476326 -1.2486657 -2.3804688 0.15411507 1.3452392 0.19112085 0.8836115 0.44752795 -0.7307055 -0.11899206 0.70457745 -1.837783 -1.7707124 1.137029 -0.29648054 0.5323431 0.33755904 0.005354851 2.1062386 0.5779632 -0.49060825 -0.1063414 0.7545489 1.3663901 1.2488327 0.058018845 -0.6785258 0.2518701 0.31762016 -1.0969156 -1.6644046 -0.8639346 -0.7227379 -1.6714561 -1.6000932 -0.06354557 1.1946496 -0.43074077 -0.612749 0.33143702 -2.2591207 0.66178423 0.02616949 -0.27845347 2.093049,51
-0.13631502 0.4049262 -0.7493804 0.4945855 -0.13669029 -1.9608291 -0.47749406 -1.4105208 0.9542746 -0.61220545 -0.4691363 -0.28246525 -0.93312854 1.3055407 0.29206386 -0.6026676 -1.3952833 0.060037933 -0.4323174 -0.46837866 0.1752117 -1.373282 0.65984297 -1.7284858 -0.7518528 -1.2488885 0.2967245 -0.845255 0.3926278 0.49687186 -0.50259966 -1.0979466 0.47792533 -0.53136986 -0.21889192 0.1828515 1.303224 0.66408587 0.5820126 1.7871116 -0.7758223 0.8419103 1.6683317 -1.228769 0.12315093 0.8736438 -0.4066544 -0.14424345,52
-1.3656261 1.0366434 -0.63427854 1.5639771 0.7845875 1.009849 -0.8112264 1.2183642 0.59427863 1.9288286 -0.11587306 -1.9552128 0.15117586 0.4279555 -0.7587275 0.3259709 0.41083834 -1.2937862 0.39670944 -1.4315532 0.8416454 2.7452466 -1.0335759 1.3024871 -0.5466555 -0.5417644 -0.48048383 -0.74563074 0.57128125 -0.17179199 0.13889982 1.2233336 0.31965074 -0.9138518 1.3470361 2.0417 -0.05599088 -0.4230738 -0.14052089 0.4511069 0.1658491 -1.7217518 -0.83370674 -0.11486321 -0.12668915 1.5741746 0.5674201 -0.4287831,53
-1.2533109 -1.7807204 1.0879915 0.831745 -0.17522797 0.6267544 0.16162075 -0.7926575 -0.0244679 0.49070024 -0.42730135 0.03813054 1.8435336 2.0653083 -0.8541338 0.6588433 -0.2753156 -0.17007165 -0.6132868 0.38723388 0.29789683 0.610541 1.6210194 -1.0552186 -1.4019455 -0.8173811 1.6562413 1.6488041 -0.6286678 -0.04791403 0.5719659 0.26535818 -0.6198412 -1.4853317 0.08314151 -0.7305616 0.54800373 0.14195019 -1.0405469 0.60022885 0.24427202 1.1161004 0.6566107 1.2385817 0.51263636 -0.15838534 0.3697605 -1.5927479,54
-1.4953351 0.7606635 1.285351 -0.25657386 -1.7130454 -0.11235056 0.0416328 -0.43305564 0.36859086 -1.1704756 1.0147767 -0.37076652 -0.17570947 0.7802499 1.1802188 0.17851254 1.8340204 1.8655185 1.6681292 0.2966608 0.7159782 0.36010835 -0.25747216 0.76250577 -2.6214662 -0.23010816 -0.7301423 -0.25706264 1.8173586 -1.5581214 -1.4133173 1.1204523 2.1161816 -0.5593793 -0.78641075 0.72815233 -0.8232733 -0.6670784 1.225064 -0.18517873 1.4691578 -0.04201225 -0.015442074 -0.56834483 0.4441383 1.7786288 1.1459614 -1.2245677,55
0.96554816 -0.09116227 0.59657586 0.6707074 -1.2564412 1.5319332 0.18106604 1.255875 -1.3776747 -0.11350394 0.67359805 -1.139734 -0.50370926 0.3508882 1.5206214 -0.9564613 -0.13631248 -2.624328 0.5285238 0.03440798 0.112523176 2.8260763 0.45284274 -1.3175155 -0.6864093 -0.59115505 0.31201845 -0.86542135 -1.644397 0.35498083 0.19250228 -0.89405453 -0.16833727 0.20715345 1.0955975 0.46651927 -0.08433319 0.2842044 0.18642828 -1.4629692 1.3538849 0.46888074 -1.6716539 -0.54091036 1.982055 -1.3347493 -1.472935 -0.25372112,56
0.3976326 0.046459366 0.66348624 -0.66920704 0.18278515 -1.2851639 -2.5510771 0.0055549433 -0.30398515 0.39002505 0.691313 1.1376356 0.11667898 2.6874318 -2.8537948 0.7413632 1.0745147 -1.013311 0.82482916 0.75519973 0.33275115 0.86673653 1.3151913 -0.8636496 0.46819055 -0.015531574 0.5321374 -0.25632334 -0.34979478 -0.35824725 -0.90067 0.051510606 0.829093 1.0452828 2.2501023 -0.42021695 -1.6646994 -0.5498613 0.44444907 0.09358336 -0.32674608 0.432974 0.82069266 1.1383706 0.20163405 -1.4904199 -0.9281257 1.6857979,57
1.6617385 0.8454365 -1.7601626 0.6442553 1.7304027 1.542077 -0.30650884 0.37638715 0.72570395 0.85350394 -1.2617434 0.2822427 1.5706371 -1.5980933 0.31232774 -0.18878064 -0.099973746 -0.30897307 -0.5933451 1.1784288 -0.64153796 -1.3677967 0.16208792 -2.2262747 0.1688851 0.6396346 0.5127875 -1.0757412 -0.70448065 -0.10117811 -0.09412284 0.070817694 2.5360343 -0.90029716 -0.806732 0.06771978 1.312489 0.71260864 1.8616128 -0.69806623 0.940266 0.13054897 0.28152332 -1.1833925 1.1428375 0.8733895 -0.3630147 0.7780528,58
-0.48229983 -0.28838977 0.6921348 0.7563707 0.43061858 2.600325 2.4253201 -0.33685467 -0.18476635 -0.09586137 0.5019727 0.8386789 -0.038282957 -0.112837106 1.5037693 2.473158 0.34111887 -0.6850124 -0.31192476 0.1745123 -0.256966 0.43579638 -1.8022748 -0.6761199 -1.0358676 0.7117357 -0.36771804 -0.42447966 0.96181697 -1.1640338 -0.53076607 -1.8981246 0.019145392 -1.2079663 -0.6995943 -0.75207114 0.6252029 0.46697345 1.3896695 -0.7330928 -0.5372232 -1.238788 -0.37762755 0.9972056 0.2082561 -1.0566541 0.008079418 0.78108907,59
-0.6009249 0.8798979 0.84105045 -2.2452433 -1.0266185 0.3358708 -0.8306362 -0.15874697 0.2658241 0.006574535 1.1346282 -1.0964482 -1.7473464 1.98741 -0.92632014 0.60714483 -0.3009549 -2.0563378 0.6633534 1.1732364 0.92284024 -0.70708543 0.7182653 -1.0302026 1.113501 -0.8332485 -0.15020445 -0.6151021 -0.23949088 1.2685121 -0.2582792 -0.2464129 0.20027342 0.76065665 -2.034145 0.18346235 -0.5141596 -1.1380851 -0.030542387 -0.78723526 0.4825344 1.3090123 -2.30794 0.79103816 -0.063230224 -0.050108623 -0.8532761 0.112915404,60
1.2694547 -0.13917649 1.324143 -0.05526321 -0.14482494 -1.2953055 0.63681734 0.02894246 -0.7737044 -0.5266639 -0.23764485 -0.9876529 1.4874657 0.6844131 1.2663147 -0.86792785 -0.47403386 -0.19691622 0.22293587 1.3201768 -0.15088786 0.98471415 -0.26434222 0.6011675 -1.7667092 -0.29647353 -1.4445034 -1.4126084 -0.96194315 1.2254431 0.1408415 1.2624369 -0.6495374 -0.019842492 1.123223 0.29619944 -0.5202249 -1.7969662 2.2934752 1.5246198 2.121796 -1.3085593 -0.32544777 -0.9481854 -0.8116194 -0.05929068 0.59159935 1.3998275,61
0.5107821 0.59437704 0.4542506 0.8473662 0.06665871 -0.29546002 -0.19185463 -0.1153392 0.5248201 0.75769454 -0.047845587 -0.3442736 -0.7248595 0.037289917 0.43213153 -0.238007 -1.2643459 0.093308516 0.68955183 2.7502398 -0.88716555 0.5043698 0.5541578 0.043533694 -0.4083967 -1.3820474 -0.26296675 -0.10579773 0.83856666 0.5285717 1.3966576 0.08630561 -1.258856 0.52365 -1.1013007 -1.6208197 1.2586961 0.17812942 -0.42980003 2.9473991 0.29370657 1.3792175 -1.6102103 -1.4528993 0.8018045 -0.43650115 -0.10390911 1.7316339,62
0.14563584 0.12660705 1.4558045 -0.95634127 -0.6455071 0.5434191 0.98535347 0.074547425 -1.6108241 -0.34151134 0.60534483 -0.4505421 -0.18730816 -0.99211746 -0.3145226 -1.6688567 0.73201907 -0.26192585 0.38372737 2.300623 -0.037238616 1.5584849 0.8021979 -0.397401 -1.4205327 -1.0209115 1.1895546 1.2736777 0.17858116 0.5120258 -0.8729641 0.8145681 -0.1038524 -1.0012167 0.4701285 0.73992974 0.9184012 0.7153818 -0.57934684 -0.01655627 -0.1707564 -0.23972283 -0.31457722 0.44274685 -0.2343718 0.77546537 0.74677473 1.0544431,63
-1.4367626 0.49179214 1.5221928 -0.2984985 -0.74291605 0.00034396196 -0.97199214 0.46890286 -0.48200876 -0.64694065 0.028332997 -1.2807206 -0.23140776 -0.05758206 1.1497756 0.2184667 0.2527407 -0.7163473 -1.1564165 -0.5932706 0.04222887 1.5565019 -0.60218006 -1.2851499 0.48316205 0.4259832 1.7417156 -1.7879267 -0.7538742 1.0156555 -0.64714473 1.4141335 -0.14279963 0.43314195 0.45385608 -1.3699049 -0.7203949 -1.1542594 -0.18993098 0.9054034 -0.099792175 -0.5957466 -1.196004 1.0936114 2.0006325 1.6597009 -0.31825772 -1.2264158,64
-1.3757862 -0.72709984 0.4512551 1.2799209 1.0834529 1.9130895 0.6975315 0.30962557 0.35211414 -0.7999426 0.9188816 0.35637328 -0.5726696 -1.0027722 -1.4125482 1.5876894 -0.7450534 0.78056306 -0.7026605 -0.7329671 -1.6212416 -1.2729527 -1.805045 2.229801 -0.08761331 0.47082904 -0.6151737 -1.0464416 -0.008244986 -0.5027314 2.5575838 1.3072304 0.3078907 2.2314355 -0.5127055 0.7135932 -0.68270516 -0.50195885 0.5168341 -0.03883681 -1.9148879 1.2254612 0.4382909 -0.65522397 -0.20173499 -1.1126118 -1.0305821 0.29867813,65
-0.6232267 -0.7678996 -2.3593702 -0.028051334 0.2220528 0.2699218 0.9188332 -0.8012684 -0.35674074 1.4981544 -1.4241786 0.81491137 1.1003906 1.4561656 -0.08580986 0.45817032 -0.7777525 1.2518463 0.85239524 -0.57112175 1.0549142 0.28207886 2.1936529 0.0064468496 0.41456193 -0.6786414 0.6168541 1.1437316 -0.8387091 -0.03467578 -0.15680623 1.2482992 -0.29486507 -1.5211977 0.20589475 1.7026598 1.3912787 0.4789305 -0.4590733 0.7015072 -0.2606794 -1.1967485 0.62151694 -0.7165113 -0.63222885 0.24577694 1.6813562 1.1294068,66
-0.09763447 0.42603645 -0.77211463 -1.6752374 2.349172 0.22201191 -1.4166332 0.49705222 2.4289505 0.09023495 0.7243683 -0.4632105 -0.71955556 -0.7502476 -0.39679348 1.5325615 1.1883057 2.5566895 2.320316 0.11840305 -0.016123677 -1.427036 -0.51615506 -0.36245865 0.24889804 1.5466089 -2.318339 -0.7017219 1.0047415 -0.16965319 -1.5326285 0.6570232 -0.17317587 -0.5415655 0.72866815 -0.44770718 1.0896384 -1.7117682 0.11573134 -0.0021598632 -0.035308998 1.3861865 -0.25435126 0.13229823 0.37606868 -0.554708 -1.1412038 -0.41739142,67
1.5190899 0.52501404 0.7525552 0.25878936 -1.3214656 0.6997775 -1.0485603 1.9711003 1.1741722 -0.7322835 -0.26706722 1.1362255 0.18222663 0.4135999 0.8550261 -0.22079882 0.7684199 0.825596 0.3399596 0.9893507 1.056212 2.572522 -0.32048118 -0.36086696 1.0539193 -0.030182958 -0.9579255 -0.8648683 -0.118185796 0.30961415 2.0130205 0.13813534 2.1631951 2.0934236 0.70936716 0.64439476 -0.091123044 -0.95885205 -0.8307636 -0.5546458 -1.6019592 -1.3838055 -1.3865834 -2.8439913 1.035128 -0.4567143 -0.25898808 1.1182663,68
-0.07837994 -1.0126917 2.0324323 0.6285727 -1.5300796 0.9098833 -0.4527314 0.57847565 0.4909416 -1.1988964 1.2316576 -1.4404159 0.3890749 -0.08198577 -1.0594423 0.491585 0.7218013 -2.1136286 -0.6500029 -0.8116399 0.29982203 1.307677 0.3343876 -1.4946579 -1.1865606 -0.43672234 -0.4201785 -0.5715146 1.6941669 1.6676726 -0.56318134 -0.31464887 -1.0103222 0.5598356 -0.16964403 -1.0067434 0.7491654 2.2465634 0.10738517 0.21584037 -1.1489187 0.6558676 -0.48147738 -1.0279177 -0.7440732 0.89229816 -0.0072093187 -0.22966366,69
-0.7463852 2.235891 -0.015845636 0.02706621 0.38959515 -1.1241671 -1.091674 0.24487564 -0.5028156 -0.17163911 -0.31832597 -0.50892985 1.0153561 0.62882245 0.45389786 -0.3991484 -0.5426495 -0.15326475 -0.117678545 1.0285281 -0.30321723 -1.4706317 2.0072987 -1.3402617 1.6623905 0.18131362 1.5292392 -1.0198578 0.008182954 0.564307 -2.0373616 1.6344912 0.22543997 -1.4831655 1.7169378 1.080567 -0.024716092 0.28390348 0.8347062 3.130482 0.26606843 -2.027255 -1.2617563 0.4343603 -1.3014389 0.10415842 -0.58618784 0.76867944,70
0.5360094 0.85605097 -0.08150778 0.030906655 -0.46603876 -0.32208616 -0.85198855 -0.73887074 -0.9614432 1.8714923 0.3828283 0.45442715 0.018395144 0.90348876 0.08673251 1.7611187 -0.79406756 0.4140381 -0.9903072 0.46962133 0.38409814 -0.060357284 1.113148 0.045571446 -1.3754808 -0.5390939 -0.23483367 -0.58793956 0.6249842 0.43779585 -0.107023515 0.5409548 0.36473468 0.07980941 -0.3252636 0.024897369 0.74408686 -0.027517328 0.36245608 0.5515044 -1.6180921 -0.67954946 -0.07691433 0.8876639 1.0814906 0.0015179153 -1.1611946 1.5985984,71
0.12482361 -0.3394132 0.8744898 -0.32055312 0.75605136 -0.34905368 0.28890118 0.14145471 1.765024 -0.85904455 0.4228701 -0.15436846 0.30048856 0.26522112 -0.8072548 -0.1781103 -1.9808807 -0.7222533 0.90877986 0.81763726 -0.8755744 -1.2604555 -0.7158773 1.6889976 0.54743755 1.7236108 -0.18345705 1.0969883 1.2256485 -0.35998547 -1.0616046 0.29318622 0.08657715 -1.7969537 1.4699214 -1.1125293 1.832272 0.17114282 0.03643357 0.16146837 -1.6300182 0.25978795 1.2700748 -0.43038407 -0.2990253 -0.31019726 -0.7730258 -0.16088262,72
0.30246502 0.19279413 -0.15516677 -1.0456971 0.37936065 -0.17900953 -0.9137335 0.21159492 1.0129219 0.937164 -0.6104283 1.4837354 -0.0755223 1.3395501 1.6573465 -1.130911 -0.4601854 -0.71178997 -0.2103714 0.10475162 1.9117261 0.41327488 -1.2428491 0.84819585 -0.1274657 -0.13432488 0.055219967 0.44466922 0.8761331 0.5731034 -1.0065361 -0.81755286 0.20991458 -1.2473176 -2.382664 0.26109338 -1.5455539 0.42182714 0.15393472 1.447183 2.3694074 -0.73916155 -0.24509987 0.58930326 1.3695307 1.7364897 -0.19255792 -0.223855,73
-0.47783372 -0.34433812 1.6918876 -0.6189401 -1.426956 0.18781029 -0.101813935 0.22194721 0.33325955 -1.2033708 1.9382949 0.29495347 -1.2379813 -1.0622518 0.28834417 -0.5396382 1.225411 0.096477285 0.15060657 1.0675647 1.7719063 -1.5734214 0.20329787 1.019611 0.6095336 -0.9562672 0.11416124 0.9680263 0.544926 0.36421886 0.81214356 -2.5457275 -0.68450785 0.9508029 0.40527388 0.39246312 1.0653039 -0.14570034 -0.9727436 0.48330495 -0.5337387 0.53393334 -0.8348791 0.32603997 -0.41830122 -0.17068534 0.68051744 1.0489838,74
1.0104053 -0.5329607 0.7165043 -0.027881598 0.23942004 1.2937502 -1.6421463 -1.3452654 0.16247699 -0.4519261 0.4646606 0.69426125 -0.8469972 -1.0916877 0.7714764 -0.7918386 -0.11843316 0.63065946 0.625044 0.5528229 -0.21982974 -0.06569677 -0.29866126 -1.1906408 -0.76728815 -0.060886007 -0.06700991 1.2931904 0.6791773 -0.06573637 0.44043943 1.8093554 0.89103466 -0.48338765 -1.8128144 -1.1073122 0.63662535 0.69568294 1.2136225 -1.6166465 0.09639188 -0.16886993 -0.18198504 -0.3338265 0.35659504 -0.17442736 -0.3214968 -0.47296792,75
0.0017840156 -0.420945 -1.4277065 1.9431181 0.81724805 -1.5381669 0.3219344 0.13666154 0.14087434 -1.4576639 -0.2128745 0.69499606 -1.1039743 -1.3155212 0.24764045 -0.13545305 -1.438337 0.030295236 -0.3028515 -1.590477 0.10260197 -0.17143019 0.07794227 1.6551147 0.21078618 0.1374445 0.7085028 -2.3678546 0.9962415 0.38546416 -0.35707557 -0.11157539 -0.20671998 -0.51382416 0.05005397 -0.6004215 -0.24319474 0.99412936 0.04792349 0.35364553 2.5868511 0.40785217 1.4407644 -0.35948095 1.1558504 3.0332396 -0.20084886 0.82562435,76
0.090397336 0.94440377 2.8179996 -0.5961403 1.6727504 -1.3192236 -0.48586425 -0.23367286 0.22130792 -0.6211609 -0.39150253 0.38090828 0.45508417 1.6989408 -0.038063925 -0.5132022 -1.1371802 -3.5199454 0.6083574 0.033746097 1.2033613 -0.69284415 2.8100362 -1.1594226 0.16847622 -2.825468 0.26965812 0.50463396 -0.64466524 0.3469677 -1.4406471 -0.2598429 -1.436071 -2.0656924 -0.7308962 0.6421202 -1.8714045 -0.69729227 -2.0638175 -0.5396795 -1.6153222 -1.0422592 0.99021286 -0.18986009 0.0058786925 -2.3466105 -1.8439236 -2.2665772,77
0.7570286 -0.43995512 -0.6672861 2.132235 -0.42462194 0.32496056 -0.34410194 -1.3438082 -1.0573196 0.40958324 -1.2100681 -0.1107517 0.83011097 -0.3490827 -1.0681117 -1.2598363 0.23423819 -0.5210313 -1.3949815 -0.63403714 -2.8769364 -0.18851103 1.1722307 0.86391646 -0.895185 0.1640767 1.1902227 -0.030319113 -0.11801085 1.4791691 0.2099617 -0.55095357 -0.105282046 1.6522951 -0.15456764 -0.20462203 -1.4356978 0.0537596 -0.009028839 0.15718345 1.205645 -0.14260635 1.8199352 1.0701827 -1.091913 -2.1630933 -1.773579 0.10122745,78
-0.6158331 -1.0676877 -0.017942544 0.66632247 0.13606866 0.98873085 1.2975559 0.49372518 -1.3716102 -1.6526301 -1.470586 0.24679185 -0.5390731 1.4158101 -0.95708996 0.04638326 -0.56190145 0.2562959 0.69137967 0.9556761 -0.6176679 -1.9607941 -2.114366 1.5193647 1.9425513 -1.175431 0.280835 -0.27656564 0.12149144 -1.2575289 -1.6167427 -0.72700125 0.11953424 0.06351459 0.2958292 0.070589975 1.4115067 -0.05717451 -1.0631571 0.6610027 1.3425477 -0.6128716 0.6057829 1.827919 1.0351989 -0.76083106 0.567524 -1.8644809,79
0.13540295 0.9550359 -0.17971227 0.6778569 0.70747924 -1.9611367 1.2925248 0.9768686 0.51632595 0.5226071 -1.0320317 -0.027819501 0.22472271 -0.18462701 0.8395445 -1.1400366 1.6245359 0.31612083 -1.6640388 0.21723968 -1.3817418 -0.30580592 1.0400815 -1.1370362 -0.4713337 0.2928194 -0.5161868 -1.1877953 1.0213499 0.6353999 1.3376057 -0.5382836 0.38157475 0.2025613 0.6706658 -0.19153176 -0.57239896 -0.30147964 -1.6321625 -1.4461943 -1.0209854 0.16184877 1.1381952 -0.16327372 -0.16924812 1.1820104 0.7922995 -0.88551927,80
-1.0643467 -1.4479297 1.7569338 -0.50425357 -0.8812151 0.38890466 -0.07763425 1.9822292 -0.7193921 -0.6348454 -0.9930296 -0.4046468 -0.25651088 0.05232334 -1.4662812 0.82951796 -1.0111269 -1.0866677 -0.9660122 -0.44408566 0.3674405 0.8933802 0.24881133 -0.1290885 0.19781187 0.7670986 -1.447416 -0.5257707 -2.4253001 0.33446392 -1.6287794 0.829851 -0.1675157 -0.22675262 0.49528533 -0.75760114 -0.39936638 0.060569543 -1.3058087 -0.09228827 0.9990548 -1.3363603 0.5579558 -0.30125713 2.0460064 -0.46923107 -0.6499845 0.6722721,81
0.3575992 -0.55425555 0.37613928 1.3073331 -0.05547616 -0.10978073 0.8596487 -0.14182186 -2.213899 0.8180201 -0.10251612 -1.3861881 -1.8902745 -1.0585054 -0.272706 1.3972272 -1.3766737 0.4874038 0.568648 0.22090763 -1.3087461 0.23214252 0.5096372 -0.3016143 0.27353784 -0.29687533 -1.2895049 -0.9119182 -0.34089446 -0.15393285 -1.06172 0.8891738 0.85045457 -1.2327657 1.6799759 1.7399443 -2.4027276 0.27914312 1.6996018 -1.1133778 0.13617936 0.21899594 -0.8651902 0.4951271 0.64165705 0.5287488 0.46270582 -0.7999424,82
0.5712002 -1.2177857 -0.5444246 -1.2641252 1.0709283 -1.0462893 0.5406215 0.03220984 1.1480533 -1.9970683 -1.0155839 1.560162 0.32698223 -0.62865174 0.80645984 -1.2807393 -0.4546804 0.3616098 0.43946978 2.1360888 -0.60489506 0.22474325 1.0904726 1.3006763 -0.75457543 -0.94877857 1.3528656 1.6739911 -1.2377795 -0.012041053 0.35538018 0.12972526 -0.00239138 -0.301585 -1.9254152 0.71396804 0.09325694 0.19841811 -0.065581895 1.9479986 0.8567517 1.35904 0.4799828 2.3192961 -0.66256416 -1.3978748 0.2501808 0.27497342,83
-0.87765807 0.31140164 2.0943868 0.6547107 0.2622587 1.0272013 1.1738497 1.7602825 1.6261177 -0.031565893 -0.3334238 -1.4310167 0.8776427 -0.056501657 1.6055754 -2.6938956 0.19315217 -0.45618817 -0.20495918 -0.4507021 0.689796 0.9510659 -0.10648759 0.99116665 -1.461125 -0.8770099 -0.20650835 0.5500625 -0.1417607 -0.4859126 -0.0027404777 1.2741811 1.9052708 0.13662367 -0.009301796 -0.5437369 -0.13471983 0.7824062 -0.47333682 0.3552577 -0.18534438 0.9514081 -1.3586161 -1.8841935 1.4520333 -0.49625906 0.2932475 -1.0829675,84
-0.10698796 -2.0161867 0.33134052 0.18408087 0.08885161 -1.0436764 1.2312261 0.3128554 -0.9601137 1.1049467 -1.3141007 0.64651304 0.60970825 0.47452843 1.0989975 -1.5008397 0.086703576 0.2603946 -2.1916876 -0.85709625 0.54221433 -1.3229142 -0.55656415 1.060712 -1.396323 -1.0491217 -0.80655736 -2.2919292 -0.15695824 -1.4691812 -1.3356302 1.9186609 -0.07398258 0.11207673 1.8288581 1.3154662 0.4392903 -0.109154746 0.5416922 -1.650406 0.6345296 0.58716923 -0.723259 0.64492404 -2.2527785 1.0169332 -1.1080314 0.29382053,85
-0.58604 0.13369405 0.7539953 0.24887937 -2.234931 -0.51399094 0.43030205 -1.1258917 -0.14470957 0.41582778 0.066061966 -0.20374699 0.64797074 1.7414165 0.757902 0.8660358 -0.1833276 0.41335824 -0.25815615 -0.20581344 1.3959235 1.0941373 -1.7640035 1.1378076 -2.4420185 0.011990421 -1.7883272 -0.011531086 0.93801737 0.4779877 -0.69987094 -1.7284577 -0.867667 0.055747136 -0.5630107 -0.3295408 -1.1930819 0.7624306 1.1000181 1.7692728 -0.6183051 0.62850076 0.09930685 -0.97600746 -0.9474548 -1.0917434 0.32016894 -0.11604507,86
-1.0988655 -0.0046512866 -0.50928944 -1.4083608 -1.0954053 -0.45040998 0.68803483 0.15269344 0.21414001 1.7646006 -0.29447258 -1.1280972 -1.2543262 -1.2640326 0.4881212 1.886581 -0.15432625 0.66046983 0.67434233 0.41194212 1.5737227 -0.35810095 0.8765464 0.064743616 1.9473528 1.7958248 0.770166 -0.89633507 -0.6792313 0.10980599 2.0667498 0.75008106 0.78634596 -0.8497181 0.11314661 2.4897127 -0.37188727 -0.9126635 -0.3341504 1.0640019 1.4036927 -2.009884 2.9968538 -0.24475048 -0.8097066 -1.0378417 -1.5255508 -0.3568276,87
0.11296112 -0.5711561 2.0144932 0.03832967 0.04877752 0.5318197 -0.8222633 -0.675246 0.7513028 -0.78380907 0.38740543 -0.7110006 -1.3967746 1.4185514 -0.33789104 -0.6732917 1.1809577 1.4028726 -0.20558457 0.6756594 0.9002098 -0.7736964 0.95821023 -0.54094654 1.1423439 0.25034985 -1.2330902 -0.4002896 0.65243053 -0.45437318 3.0116289 -1.2311864 -1.1029761 -0.55559814 -1.4598455 -1.0262121 -0.89920306 -1.3758254 -0.8665449 1.9294641 -1.019431 1.5192974 0.13398317 0.3160823 -1.0708487 0.23693405 0.118028894 2.2805135,88
-1.8183367 -0.58775485 0.03436921 -0.43002436 0.935324 -0.0153432945 0.9089032 0.7648492 0.23022108 -0.80058104 -0.4213382 -0.40192208 0.8661043 0.02086831 -0.27529937 1.1152209 -0.90288705 0.4039873 -0.60312116 -1.7363636 0.43040472 -0.8295058 -2.0442107 0.13490663 0.52012956 0.98160267 0.9398154 1.4051768 0.4392308 -1.296693 -1.0673136 -0.26125494 -0.307163 0.6827052 1.6582167 0.06802296 0.06374966 1.8218322 0.68512803 0.0539419 0.28246337 -1.6515111 0.18590851 -0.13140231 -0.94824356 0.450354 -1.6074474 -0.8019239,89
