-2.3487604 0.47119784 -0.29368114 -0.55014986 0.6073776 -1.0765312 0.074466996 -0.34101123 0.020163221 1.1032935 1.1468301 1.822169 -0.70488423 -1.266505 -0.33822474 -0.5294204 -1.8221079 0.6920753 -1.4768848 0.51971245 0.084025525 1.366502 -1.4278454 0.638874 0.8199296 -0.7084777 -1.331348 0.48325065 -2.078814 1.1583564 0.6335767 0.2193608 -0.69932777 1.5838544 1.6399215 1.0059303 -0.89613754 -0.02477525 -0.20749773 0.11022724 -0.2453057 0.9610038 -1.2599726 0.9474477 -0.52881646 -0.06999286 2.2792585 0.04072829 2.2152195 -0.22829627 1.1550579 -1.1800867 -0.8185787 -0.44873393 -0.117055595 0.22378078 1.1365676,38
1.1068261 0.17972647 -0.20706137 -1.0438807 -0.722614 0.34692866 1.5052302 0.41769692 0.23048666 0.62699515 0.4300727 2.3083012 0.07491094 2.207775 0.40241143 1.6304586 1.0801246 -0.013371784 -2.0989819 -0.41721708 -0.10313881 -1.777285 -0.17627767 0.17664665 1.5228914 0.22619072 0.87951434 -0.44677457 1.2464339 0.30158788 -0.7563072 1.1485492 -0.7909284 -0.9425731 0.92897564 -0.38627678 -1.1365098 1.63708 -0.5040251 -1.6218587 -0.67425483 1.1396197 -1.396172 -1.1729805 0.9968557 0.9127269 1.672675 2.5393114 -0.5427493 0.0319651 -0.99486965 -1.265726 -0.1349662 0.41800663 0.26649556 0.9417321 0.28254297,39
0.37769753 -2.574688 0.12888302 0.6629387 0.89892054 0.98251325 2.1765704 0.76968217 0.56012714 -1.2103624 -1.1243334 -0.4691915 -0.33127293 -0.67045414 0.075336464 -0.39662457 0.26114804 1.8898699 -1.4837066 1.3013282 0.58728504 0.06241804 -1.9058106 0.050619476 -0.019789448 1.9005802 -0.15556759 -0.6832066 0.8045993 0.2779959 -0.10198311 -0.6115901 -1.3431243 -0.46894974 -0.014150296 0.33906388 0.05234323 -0.41415992 -1.3315537 -0.2429678 0.14874086 0.12806235 0.72173744 -1.8786306 1.0695834 0.28968677 1.0780299 0.79999244 0.56789416 -0.73086625 1.1484102 -0.1789891 -1.7292053 0.011346445 0.63621974 -1.3745587 0.5855152,40
1.5841141 1.4405054 -1.4741706 -0.6805281 -0.8827034 0.3157691 -0.75373936 -1.1262438 0.4853586 -0.44868737 1.1595652 -1.6646124 -0.8507521 0.4008495 -0.5957491 0.5351696 -1.1390644 1.9808192 0.43640998 1.4333049 -1.222866 -0.20361364 -0.626583 0.8519142 0.24997948 -0.94382083 0.6840774 -1.2719144 0.8748445 2.24382 0.71749747 -0.962361 0.4532917 0.08333258 -2.9880729 0.49719614 -0.086511135 -0.9168408 0.1077075 2.6451387 -1.3216443 -0.06264777 0.598436 0.12961741 -0.709092 0.008802011 -0.9519925 0.43503562 0.39427468 0.3360989 -0.7888006 -0.53499883 0.3026314 2.1598866 0.4481811 -0.05815823 0.31429973,41
0.47509435 -0.928767 -0.49457678 -0.00898765 0.30352175 0.3357285 -0.4545221 0.8029843 0.39799163 -0.6725449 -0.6261948 -0.31862 -3.4326456 0.1989228 -0.75449663 -0.25482142 -0.6204713 -0.13402784 -0.01702016 -0.29430798 0.99354243 -0.05015774 -0.8711091 1.11633 0.4256327 0.45229644 1.2177302 0.4529581 -0.3772505 0.70911044 -0.41434187 -1.2446052 0.8567468 0.1145225 0.5890631 -0.85738385 -0.43781692 -0.5588181 1.4531965 0.98645496 -0.1909851 0.23497325 -0.75335956 -1.4264737 0.79775923 -2.2083957 -0.51032 -0.3492223 2.5505018 -0.09803423 0.38311327 -0.4874175 1.1958063 -0.89788353 1.3762465 1.2820408 0.6786454,42
0.965796 -0.09582557 -0.6205916 -0.52660286 -1.1311126 0.76519006 -0.08137403 -0.09164793 0.64732057 -2.7908797 -0.15726931 0.62640464 -1.0379455 1.7343745 0.034304366 -1.2414927 -2.2528002 0.46760193 -0.7641181 -1.4433476 -0.58360636 0.89215 -1.657973 0.8967923 1.3660002 1.590027 -0.58484834 1.5489635 -1.3826979 0.48274252 -0.60539997 0.4627749 -0.7758695 -0.93124527 1.7212355 0.6486676 -1.8426516 -0.12316599 0.592342 0.7884058 0.32551858 -0.28202295 1.0188075 0.6372494 -0.79949266 -0.5831805 1.1318092 0.7590674 -0.49251267 0.7087368 -1.6728829 0.24873143 0.7526064 -0.6479595 -1.4959993 0.05255342 0.5004698,43
1.618683 -1.4726348 -0.96760666 0.22225977 -0.43474653 -0.3838726 0.3878039 -0.7356554 1.4766253 1.230434 0.7606812 0.33045843 -0.061409377 -2.0789866 1.2201428 -0.21442792 0.46133792 -1.8948206 1.6772424 0.09464988 1.5325693 -0.5373569 0.19921637 0.8371002 1.8643925 1.3290528 -1.31318 2.1726067 0.1906165 0.18002905 0.35894367 -1.085982 0.87584317 1.8308954 -0.09777049 -0.15785733 -0.13336799 0.36530745 -0.9117778 1.2320385 0.5655909 -0.101363555 0.60224587 -1.7743183 0.7593998 -0.3472757 0.051719602 -0.46368775 1.0142288 -0.6657173 -0.7423906 0.09429864 -1.8022126 -0.060725875 -0.827007 1.5785993 2.14382,44
0.6627473 -0.6946705 -0.40009215 -2.1632714 1.6405127 1.4535055 1.6737849 1.7907312 0.018300975 2.047452 -0.11497452 0.32002527 -0.37667325 -0.6134926 0.8151394 -1.274255 -0.85736096 -1.5920049 1.5585841 -0.7681256 0.6777848 1.5997189 -0.5982712 -0.4622024 0.7579801 -0.7833987 -1.1533974 -0.511119 -0.16155648 0.6679413 0.20976917 -0.15606897 -0.91233313 1.3020631 -0.12755519 2.387703 -0.079618394 -1.9524269 1.1146936 -0.34472382 -1.7104754 0.92176557 -0.4058308 -0.9193076 -0.3309314 -0.7172518 1.1144937 1.4598367 0.14685492 -1.3287536 1.929642 0.5665101 1.4420621 0.30181238 -1.5842149 -0.10076939 1.0439519,45
-0.22054496 -0.10912851 -1.2864721 -0.35191104 0.84988177 1.7417372 0.13482578 1.0293368 -1.7300342 0.9963837 0.23999737 2.5918307 0.43071157 -0.30067065 -0.93911856 -0.44441846 0.040886763 0.55677015 0.66642445 -1.2475646 0.959055 -1.5234269 -0.98684675 0.063272856 0.5561792 0.15337773 -1.6606454 0.8287172 0.6226402 0.19844107 1.0463055 0.56971526 -0.29202038 0.47152153 -0.23527539 -0.77684706 0.6724356 1.0573081 0.55628353 -1.4746672 -0.7481339 -0.71965396 0.050657745 0.08330495 -0.010234612 -3.0956457 0.7627898 -1.9722558 -0.94815075 1.7559845 0.87456024 0.9482933 -1.2377816 0.6583103 -0.69236785 0.47777948 -1.7969545,46
1.7808509 -0.14870307 0.30495808 -1.760192 0.3453095 0.9706321 0.35324526 -1.4387006 0.5861478 -0.47073674 -0.0005949496 0.34493533 -0.66942215 1.7091272 1.3817672 0.31882998 2.6650555 0.08229214 -1.3756715 -1.2377285 0.7448966 0.38315535 -1.1849624 0.27556175 0.7769814 -0.098290734 -0.42776278 -1.0629214 0.3846221 -1.1971867 -0.19734018 0.25437808 0.12037709 -0.3851599 -0.01445765 1.568779 0.7641798 0.7234361 0.4370989 1.5813911 -0.27288473 -0.1910057 0.9472129 -1.3439559 -0.16983226 1.2106408 -1.5725266 1.6967729 2.204294 -0.95188075 0.30118734 -0.9731693 -0.8268431 0.407189 0.1269626 -0.91228384 -2.1358287,47
-0.8206931 0.1493219 -1.1550392 -0.31668457 1.6919355 0.5157141 0.5276164 0.62178814 -0.43173552 -0.55918574 -0.06736363 -0.55331826 -1.1530042 2.0201054 0.02685809 0.058869977 0.3467966 0.034425784 0.6642383 -1.6512377 -1.2915343 -0.053946674 -0.14870287 0.2936459 -1.1128435 -0.682133 -0.8213153 0.89311564 0.72328246 0.85659814 0.5216219 -0.106026605 -1.6198858 -0.7908132 0.3679493 -0.6664493 0.6732407 -0.27552652 0.87656814 -0.14946038 0.6142031 1.825441 -0.86024225 0.038494993 -0.27471325 -0.7520308 1.0581172 -0.54341805 0.8745117 0.26990744 0.9185316 -0.18727562 -0.3087245 1.057605 -0.10490093 -0.36878487 0.9488147,48
-0.5225638 -0.45800784 0.7544564 -0.046226013 -1.0113702 -0.38430613 0.7715898 1.3523804 0.69150287 0.71920943 0.712957 1.2688746 0.6700193 -0.1381358 1.835485 0.9559161 0.15269937 0.8531696 0.6233764 1.1374686 1.2350457 -0.7723418 1.4232244 -1.1611482 -1.4814951 -1.3888842 1.537373 -1.6402559 0.4389849 -0.81281614 0.3615129 1.5811119 0.6087649 0.25411314 -0.09354038 -0.15793042 -1.8604218 -0.688383 -1.1929836 1.121012 -0.45285556 0.7251377 1.1225362 0.65285236 1.090977 0.027106164 -2.6219592 -0.9831915 -0.080006205 0.6351651 -0.819541 -1.4435828 0.09779863 -0.40253353 1.6910126 0.5601522 -1.3843044,49
-0.46987262 -0.39585203 0.5440804 0.48775855 -0.57219124 -1.7730719 -0.3740998 0.3728944 -0.64783853 -0.37265292 -2.7753196 -1.1086696 0.26558456 -1.1762732 1.1084749 -1.55977 1.4450692 1.2269375 -0.12184273 -0.7356861 0.5717831 0.6883011 -0.14635403 0.13005273 -0.930035 0.6105457 -0.22422911 0.31820306 -0.7988913 -1.5950475 0.5805217 0.5658677 2.333415 0.3787605 0.96022093 -0.72882366 1.3603216 1.1250579 -0.2380021 -1.326399 1.2074057 1.8639497 -0.020261254 -0.5676779 -0.40389425 -0.7326523 -0.1325169 -1.6786646 -0.7855771 0.37791583 0.65880007 -1.9725211 1.6325666 -0.61814696 -0.74207497 0.9301991 0.7407986,50
0.025878018 0.52166826 1.3810867 -2.633187 -0.5857613 0.41019422 1.0367 -0.17785442 1.7677951 0.3864055 0.53819734 -0.72001976 -0.011977703 1.4473555 -0.44694316 1.4755299 1.1611984 1.55512 0.5808741 -0.5948726 -0.3917879 2.215933 1.900879 -0.84651315 -0.30089825 -0.21617931 0.66606283 -0.76862323 0.58265954 0.35915998 0.24123174 -0.3083397 -0.34036878 -0.787419 1.4999822 1.4598622 -0.33346608 -0.1996085 0.33012965 1.1632149 1.2329059 0.2439956 1.6484942 -0.2883867 -1.1753151 -0.35855618 -0.18273273 -1.7937074 0.26925108 0.8717843 -0.46092394 0.44272694 -0.34715152 1.0740125 -0.76443857 1.0681295 0.5609997,51
-0.4108179 -0.517871 -1.7781354 -0.41122952 -0.22037612 0.6799584 -1.8184645 0.44315785 1.486456 0.56175905 -0.5516015 1.5285717 -0.7127994 -1.3270725 0.6605202 0.9282797 -1.2633942 1.2823983 1.1742566 0.35311392 -2.0332057 0.5606574 -0.6455481 -0.37577608 -0.74974644 -1.1861314 -3.6568556 -0.9247604 0.19019625 -0.55249417 0.99392307 -1.3808771 0.22635399 1.8436133 -0.28344092 0.35431078 1.5416582 -0.5773631 0.090167895 0.112425394 -1.1793916 -0.89758164 1.2067477 0.58138716 1.0814631 -1.4195251 -0.9732494 1.4720095 1.0501162 -0.33344576 0.49708807 1.0045419 1.0033376 0.3512033 0.80105776 2.2829268 0.66738784,52
-1.5056891 0.87884265 -0.4689245 0.13161437 0.6582962 0.6129643 0.61846167 -0.08773896 1.6650535 -0.21516964 0.86181307 0.3421714 -1.6600287 -0.41356257 0.26610962 2.379119 0.6889836 -0.042862926 1.2244549 -1.7569634 -1.2739731 0.857388 -0.17725484 0.5913856 -1.3158907 -0.5244396 -1.1536795 0.66295457 -1.9691795 0.15074936 -0.3678332 0.32849783 -1.9604498 1.098983 -0.24496871 -0.32550722 -0.74174315 2.7212605 0.1797645 0.11195817 1.6386534 0.395717 -1.4829835 -0.121399455 0.01857116 0.30361038 -0.8493842 0.22415806 0.66232574 -1.2202586 0.013074196 -0.7513655 0.69186586 0.09418832 -0.33695114 -0.18983334 -1.5443152,53
-0.39734554 0.6031154 -0.1388316 1.57758 1.2011201 -2.1507902 0.7436556 -0.6656265 0.2775905 -0.69467175 2.173389 -0.69273466 0.34991598 -1.3333142 -0.27174184 -1.5743952 1.7716609 -0.44954073 -0.37276527 0.1676955 -0.10227072 -0.7931333 0.08699256 -1.6461676 -0.08177544 -1.3114555 -0.35775065 1.1209698 1.695866 0.45808655 1.4844396 0.015028697 -0.7757706 -2.3754015 2.3834126 1.2135164 -1.4702603 -1.1758806 -0.5249824 0.30023292 0.29887193 0.42544124 1.5056885 -1.2850828 0.5625987 1.2871269 -0.31682113 -1.7847944 -0.9876808 0.7560937 -0.9875292 0.7714189 -1.312225 -0.24200141 -0.9958394 1.2891972 -0.5742649,54
0.7974004 -0.6186638 0.27516037 0.65827566 1.7394036 -1.5214629 -0.6898272 0.598723 0.13409586 -0.19523296 0.45400545 -0.5535299 0.22336328 1.4109769 2.8474183 0.14657563 -0.8071497 -0.9042112 -1.1112221 -0.36354247 0.7941489 0.39325583 -0.74374443 -0.09561597 0.68111193 -0.70938075 0.7738234 -0.6579841 0.23434606 1.1443588 0.0831854 0.76524115 -2.484223 0.37113145 1.2074051 -0.75598973 0.21761756 1.3415284 -1.7715652 -0.04296985 0.7005049 0.5655361 0.4636942 1.204631 0.22930385 -1.0884817 -0.56403637 -0.12286874 1.2645643 2.1290638 0.38351068 1.8312492 -1.7931966 1.1680397 -0.77993965 -0.18668585 1.567408,55
1.1394747 0.06564741 0.03818352 -0.5116067 0.43621197 -0.05241274 0.42586225 0.73641855 0.5621557 -0.69448656 0.69976026 0.2450804 -0.66997206 -0.08450968 -0.2745295 -1.0510238 0.85177207 -0.112414785 -0.3789814 -1.5907806 -0.49615285 -0.6097705 0.82390505 -1.1694283 -1.9368777 1.8436623 -0.2713146 -1.8387209 1.7386591 0.70080924 0.43598536 1.3741869 -0.54671913 -0.4593281 0.66001576 1.083836 -0.7117045 1.4872174 1.9475249 -1.1734717 -1.063839 -1.3410115 1.6540589 0.60065776 0.34205145 0.39525148 1.4443787 2.0704105 0.60892457 0.52039677 0.017775375 -0.70745844 0.176819 0.44367135 0.16321455 1.2658324 0.56704885,56
-0.067567185 -0.51447845 1.9150124 0.9647204 -1.4083706 -0.09935144 -1.6982306 -0.74106294 0.3424235 0.7941502 0.8032221 -0.5117501 1.23511 0.16680348 -1.3305444 -0.61994195 -1.290828 -0.5217834 -1.2599765 -0.25576553 0.27189714 -0.5850231 0.14842454 -1.2871101 -1.1803753 -0.96094203 2.157789 -1.7319697 1.395219 0.4323939 -0.4672995 -0.79680675 0.06977948 -1.1725234 -0.60577726 0.22807343 -0.8895308 -0.723721 0.7079299 0.45264047 -0.38109797 -0.9914547 -2.6523278 -0.1283128 1.2056772 -0.43953365 -0.5275795 -0.48565972 -0.2516937 -1.188327 -0.4260415 0.1680429 -0.5993 0.3669602 -1.8727642 0.5321963 0.41974556,57
0.6272913 1.7595904 -1.1930975 0.36754417 1.2927406 -0.04708074 -1.0503229 -1.873758 0.96559876 0.30173182 0.9011637 -2.0728517 1.546918 -0.18974051 0.28947082 -1.8125379 1.4240862 0.57449573 0.31719148 -0.30738813 0.7051015 -0.89156455 0.027680742 0.48996553 -0.51901126 -0.59942544 0.8283209 -0.5121737 0.57441574 -0.1120049 -1.3332955 -0.67267066 2.1140628 -0.48792166 1.1522166 0.92485374 0.46979877 1.0177469 -0.049081508 1.5097685 0.23301248 0.28058887 -1.226377 1.2162758 -0.46951294 -0.741004 0.91038203 0.28341594 0.8306039 -1.0264039 0.38977775 -1.1414162 0.33014157 1.3921608 0.538863 -0.92750186 0.6017914,58
1.4445347 -1.4179115 -1.6206956 -0.61620015 1.0533428 0.03489991 0.24742953 -0.36305743 -0.45803913 -0.49774903 -0.30470398 -1.0783781 -0.2659229 -0.8489379 0.41008398 -0.7613542 -0.3263465 -0.67684597 -0.7050974 0.6422855 0.404639 3.6903734 0.3317112 1.1200356 1.3304485 0.42017838 -1.219713 1.8070967 -0.5073816 0.019921575 -0.9429332 -0.54206014 0.45846158 -2.2473707 1.3143978 0.33803502 0.08101791 -0.7877201 0.94304377 -0.91754353 0.5538515 -1.3339671 0.8465528 -1.0634531 -0.4113924 0.6800566 -1.6283994 0.5371136 -0.90162474 -0.14280526 2.397855 0.62499934 -1.0846863 -0.5954521 0.29254344 1.2314188 -0.43628615,59
-0.51689035 -1.2911181 -0.7293426 0.5145417 -1.0212963 0.7241388 -0.5290817 0.42429787 1.5360835 -0.63539624 0.22298299 0.296941 -1.1526512 -0.08790316 2.1127188 0.6957306 -1.286372 -0.8963895 1.8587362 -1.3999169 0.9151684 0.020073367 0.90220535 1.4105844 -1.7475816 0.9351669 0.40385967 -0.9721141 0.27359474 -0.41158488 0.1969867 -0.72437626 0.12075169 -1.0807022 -0.6652905 1.0007501 1.0141255 -0.2825998 0.8165456 0.81369585 1.9694624 0.19552913 -0.39691672 0.6015022 0.43836796 -0.22968653 -0.15574576 -0.686501 -0.7967481 -0.6879566 -1.078232 -0.4743764 1.217893 -1.3122047 0.18852875 0.040522166 0.46320644,60
-0.41024986 0.93175244 0.5179653 2.9324574 -1.0365019 1.5128509 1.15359 0.56898516 -1.4635297 -0.53018755 0.22687152 -0.9531917 -0.40013736 0.46258762 -2.5723662 0.24692157 -1.0715623 0.86291546 0.38962877 0.74487853 -2.0368001 -0.3355736 0.98825586 -0.37564155 2.1541173 -0.83790946 0.28041002 -1.4636263 1.5577762 1.1752287 -0.8558773 -0.92247766 0.77016515 -0.9331848 1.3190902 -0.91767865 1.4107039 -0.50751996 1.4232675 -1.5859296 -0.43513292 -0.0066379183 0.33562785 1.0449297 0.23400706 -1.615719 -0.37425214 1.1449482 -0.7583332 -0.5301042 0.2367079 0.047541045 -0.58028656 1.6144737 -0.0022234588 -0.94147885 -0.3117379,61
1.0586774 0.3665033 2.9812572 -1.6314123 1.14388 -1.0929037 -0.26738197 -0.44396815 -2.3456888 0.20232253 -0.5771558 -0.24322806 -1.2408465 -0.577411 -0.3076242 -0.008772568 -1.2197224 0.7506231 -0.9565628 0.73994344 -0.13137305 -0.39280048 1.009746 -0.050493643 1.320783 -0.54329437 -0.73075145 -0.34576166 -1.0177065 -0.30659756 0.5780004 -1.580992 -0.0768177 1.5565745 0.3331332 -0.57789356 0.059534926 -2.248151 0.0770905 2.3463647 1.3543733 0.16014335 0.14668857 1.196161 1.840448 -1.5751108 -1.1354444 -0.23111396 0.7853429 0.8041429 -0.6454264 0.2267965 -0.007908467 -1.734748 -0.21312429 -1.3949467 -0.20982002,62
1.0799676 -2.045115 -0.59714365 0.1589325 -0.83839136 0.56186813 -0.5489354 1.4839497 -0.46326885 1.8181853 0.7089688 1.3654215 0.7134198 0.97999483 0.11684863 1.2783723 0.6239809 0.84442455 0.35636854 -0.008789514 -0.5220434 -1.0573639 0.2533514 -0.6856655 1.5083386 -0.96869415 0.5265057 -0.96807617 1.0936552 -0.4404397 -0.50841826 -0.9417827 0.998502 -0.7608788 0.24667953 -0.31028268 -2.4154696 -1.1743689 0.83564115 0.36781278 -1.2816002 -0.49506828 0.69589835 0.30410337 -1.150932 -0.18460412 -1.6111178 -0.43282068 2.196818 -1.5879723 -1.2776492 0.66713494 0.62093073 0.6646731 0.17018864 0.46014547 -0.6916672,63
-0.18389392 0.40391636 0.8000184 0.14658459 -1.1629739 1.4435142 -1.559786 1.2982677 1.011422 -0.01653675 0.6392414 1.5764625 -1.9001848 -0.4407878 1.3016925 -2.1775055 1.2720431 1.4697309 -0.7717692 -0.45801008 1.9680557 -0.6387685 1.3231919 -0.37763235 1.4111285 0.49091053 0.69196284 1.2511425 -1.4494746 -0.4670869 0.34715587 -1.0130137 1.4098709 -0.8425919 -0.77293205 0.819643 0.18389072 0.8379384 -0.44808596 0.31922293 -0.34205276 0.65259874 1.0413424 2.0493443 -1.3025444 0.6164147 -1.6388161 1.5491567 0.42410505 -0.86350334 -0.4091599 0.03968624 0.88851 -1.2259102 0.18849424 -1.3861657 -0.5594482,64
-0.90033144 -0.58249706 -0.15718302 -0.69218296 0.71914595 -0.97948575 1.5047382 -1.0071266 2.748069 -0.5294591 0.02523763 -0.52001697 -1.7276027 0.04062204 -0.89301896 -0.93370825 -2.4034772 -1.2579218 -1.5345145 0.3939681 -0.23245473 1.7222457 0.67102873 -1.2660255 -1.5618367 1.1028129 -0.7506227 1.3112615 -0.27629343 -0.43556282 2.299965 -0.79960376 -1.4641118 -0.5497865 1.2995254 0.13928634 -0.32977772 -0.57556915 -0.40842274 0.5059652 0.40936914 -0.8050702 -0.31455106 -1.3954574 1.1314725 0.96466786 0.03189115 0.6546127 -0.02479963 0.25455478 -0.5851666 1.0162551 0.881156 -0.036049414 -2.1917152 -1.930508 -0.43879133,65
0.06660936 -1.3364784 0.15582928 -0.7685222 -0.89865524 -1.9490802 0.6752067 -1.797291 -0.5089986 1.7849364 -0.44593513 1.5960404 -0.5564545 1.9851686 1.0170377 -0.43724138 0.028898166 -0.5846734 1.2222908 -0.9751025 -1.0516766 1.1898937 -0.9416883 -1.0324552 0.82424206 -1.0221207 0.22082594 0.1466928 -1.0685514 -0.6428738 -0.89658284 0.22575189 0.325545 -0.13150334 0.05193657 0.7912843 -0.7317456 0.43838885 -0.471822 -1.4853034 -1.2331734 1.63064 0.5931568 -0.51191175 1.084687 1.0478916 -0.83873755 0.63657564 -1.527927 -1.1907874 -0.12202965 0.44577184 1.5541874 -0.6469971 -0.5751976 0.20049033 0.45677054,66
-1.4752896 -2.2572165 -1.5521781 1.7588465 -0.8214218 0.82115996 0.050447676 0.6764221 -0.072860755 1.2031432 1.3063555 0.4256625 -0.9890847 0.31102315 -0.38756505 0.16996242 -0.41964906 0.6304046 -0.68057376 -0.3312991 -0.22810057 -0.09112262 -0.42790395 -2.4181683 -1.8945705 -2.0661483 0.08388252 -1.7879413 -0.6313234 0.811958 0.20254266 0.043210015 0.5318006 -0.64937073 1.085199 0.7528713 0.4970193 -1.4255929 0.62502253 1.070957 -0.107127905 0.6208039 0.886133 -1.526086 -2.5630033 0.2994396 -1.1245033 -1.6254084 1.2608137 0.6081844 -0.7853623 -1.3055911 0.15782675 0.8645273 0.4563676 -0.6547579 -1.065406,67
-0.1321624 0.74212396 0.453949 0.9984034 -0.22881755 -0.17891991 0.09283722 -0.07609664 0.25618285 -0.39502054 0.011873792 0.6808757 0.696324 -1.7073857 -0.14880723 -0.10251146 -0.24514213 -1.2018915 1.390224 -0.042248018 -0.68610126 1.5423552 1.5263635 1.1886164 -1.3000815 0.9745417 -0.89529026 -0.32005122 -0.40681347 1.1319715 -0.8923248 0.20727529 -1.5901316 1.6523367 -0.46917483 -0.001929132 -1.707287 1.1152095 -0.1684761 0.62339914 -0.27883196 -0.614578 -0.34040013 0.23101689 -0.79925585 0.17849325 1.2712712 0.2920687 0.5231253 -0.7018995 -0.62535137 0.10097203 -0.77242076 -2.2899141 -0.3148677 -0.037430506 1.1540945,68
-0.47018427 -1.0958046 -0.51387846 -1.5112165 1.7252088 -1.7684933 -2.4629097 0.6413427 -1.078683 -1.0880313 1.446495 -1.7629175 -0.8989736 -0.37354752 1.0698906 -0.5005494 -0.8050226 -0.016133271 -0.3362564 -0.02959661 -0.54795766 1.2526771 0.53557724 -0.48890987 0.8539056 -0.798007 2.0703962 -0.17458327 -2.1038032 -0.11122431 -0.42598137 0.04559138 1.1910268 0.5646378 -0.41744813 0.1252823 -0.19336194 0.2480164 -0.5320416 0.4726668 0.66348326 0.33299792 1.2213258 -0.42118156 1.2161119 0.24707857 -1.6686891 0.061978307 1.3961409 -0.22937024 -0.82319444 1.4069054 -0.055779304 -0.33410758 -0.7529365 0.04644901 -0.5001838,69
-0.26877627 0.852873 -0.23432134 0.9737674 0.1552477 -0.18010627 0.11736303 -1.3746643 0.59177935 0.32729572 -1.4752105 1.1686009 -0.6165081 -1.5259176 -1.9971557 0.31368923 0.7419753 -0.15235215 1.3365304 2.1109948 0.16005889 0.44860286 -1.0635475 -0.55478644 1.5567163 -0.69366497 -0.1636672 -0.061742585 0.30739224 1.2701114 0.60535145 -0.008374506 -0.78022313 -0.09484013 0.5698241 -2.7331607 -0.62781847 0.6513087 2.3310955 1.114263 -0.98904985 0.6456193 0.22893056 0.7187792 0.005937293 0.050039757 0.25704426 -0.29495826 -0.07907875 -0.62227577 1.6762317 -0.54407233 0.9884963 -1.5062007 -0.14866263 -0.43258476 0.9939158,70
-0.48144722 -1.1389214 -0.56660926 -2.3390572 0.06846175 0.59469795 -0.18882263 0.121016875 -1.2185833 -0.026021417 1.6194266 0.29378518 -0.8485869 -0.16055836 0.19233954 0.5727219 -0.31088385 -0.10613006 0.52152896 -0.69651574 0.22404516 0.6881691 -1.4844015 -1.2374521 -0.03069532 -0.55113995 0.4809536 -0.72587574 0.59752005 -0.74571055 1.2085211 -1.0569714 -1.7380272 0.61088663 1.1182834 0.4239158 -1.419851 0.99136597 0.54540515 0.20143996 0.22754812 0.5549143 0.15525332 0.9184916 -2.3024204 -0.5781652 0.042244677 -0.012968615 1.1900223 -0.44535872 -0.31823674 -0.58263767 -0.84818244 -0.41548902 1.051642 -0.16831572 1.0226936,71
0.21310325 -0.2976396 -0.01139448 -0.04021014 1.2897427 -0.010113613 -0.12882838 0.7617171 -1.0370787 -1.6154693 -0.24736108 0.88428354 -0.2606994 1.3065426 -0.96614283 0.3185365 -1.1115159 0.6956035 0.42319494 -0.5238715 0.14643137 -0.6412564 1.0490736 0.7531837 -0.06720424 1.6365277 -2.9279811 -0.43894687 -0.5041314 -0.109115 0.24689649 -1.0359406 0.5127551 0.1240475 0.23470458 -0.16014545 0.108524315 2.3425455 -1.7218747 0.16678117 -0.028460532 0.88849807 2.5699286 0.49005717 -0.1308662 -0.37430534 -1.327051 0.119880125 2.3490973 0.9757996 0.3732982 -0.15806538 1.8742027 1.5986474 -0.6360974 0.35857296 0.50749266,72
1.1789879 -0.23096798 0.7372394 0.12899515 0.33417538 -0.6706001 0.9362776 1.0722125 1.0403802 2.814051 0.48236692 -0.88201624 -0.46790564 0.81785446 -0.38323495 0.4511658 0.85079765 -1.3624029 -1.1408134 -1.2383182 1.8232859 -0.84639305 -0.009313803 2.092419 -0.53287184 1.3290861 0.5818805 -0.6295708 0.46456483 0.73881084 -0.39898103 -0.97035116 -2.148002 0.73860043 1.0753404 0.0978227 0.45977798 -0.8062724 -0.13426965 -0.30591953 -0.03891354 -1.7245425 0.505167 -0.27970996 0.029503496 0.4411465 -0.37652993 -1.7664678 -0.52288806 -0.09342538 -1.5992124 1.1332767 0.38008803 1.9428387 -0.43281093 -0.27586648 1.0563134,73
0.6100033 -0.75725013 0.633199 1.3594682 -0.4680982 0.39907858 -0.4618876 -0.94547856 -1.1958774 0.4218905 -0.41683835 -1.347249 1.3302094 0.67747927 -1.2614224 -0.9748023 1.2832482 -0.10476693 -0.75774723 -0.3716881 0.417703 0.7434497 -0.41227248 0.23059502 -0.083266586 -1.4556514 -0.7088709 -1.7085552 -0.86830574 0.5019775 0.10039614 0.08559635 -1.0576023 -2.230258 -2.1415758 0.14602306 -0.88281864 -0.4215826 -0.90786445 -2.4673338 -1.7157699 -1.3794835 -0.8094041 1.5607241 1.0695904 -0.8402826 -0.41586927 -0.67294735 1.5168335 -0.4709377 -0.49778342 0.25527388 -0.33299565 -0.5516988 -0.47562075 -1.4957616 -1.3837801,74
-0.96605575 -0.5848424 0.14708506 1.4490317 -0.54672635 -1.3241011 -0.010953473 -2.1176102 0.9395914 0.89798415 -0.7258055 0.26936805 -0.90218824 1.6165447 -0.36841536 0.4305036 1.0071958 0.05146479 -1.1139605 -0.67267996 -0.29884902 -1.0235124 -0.22983009 -0.5014489 -0.9949226 0.47575128 0.26911944 0.7827289 -1.0465434 0.15233651 -1.2461237 -0.95990705 -0.21031001 -1.6528269 0.62054354 0.48065287 0.07397279 0.5286325 1.2098728 1.2119325 -0.5205052 -0.69880533 -1.2892696 0.8661733 0.68695456 0.79920435 0.37184384 -0.5743431 0.049288854 -0.8161688 -0.09280429 -0.4432017 -0.40234128 0.3628498 0.54679585 -0.92586917 -0.63041675,75
